Order_ID,Order_Date,Ship_Date,Sales_Channel,Warehouse_Code,Region,State,City,Customer_Name,Customer_Segment,Product_Category,Product_Name,Unit_Price,Unit_Cost,Quantity,Total_Revenue,Total_Cost,Profit,Discount_Percent,Sales_Rep
SO-10399,2022-12-07,2022-12-13,In-Store,WARE-NBV1002,Southwest,Hawaii,Kaneohe,Pacific Digital Distributors,Retail,Furniture,Mesh Chair,319.99,155.0,15,4223.85,2325.0,1898.85,12,Sarah Mitchell
SO-10400,2022-08-18,2022-08-25,In-Store,WARE-PJW3508,West,Arizona,Chandler,Advanced Apex Trading,Enterprise,Clothing,Sports Jacket,109.99,46.0,6,560.94,276.0,284.94,15,Amanda Torres
SO-10401,2022-12-26,2022-12-31,In-Store,WARE-ATL5509,West,California,San Francisco,Sterling Apex Distributors,Corporate,Clothing,Summer Dress,79.99,30.0,33,2639.67,990.0,1649.67,0,David Park
SO-10402,2023-06-30,2023-07-05,In-Store,WARE-MCD2201,Southwest,Arizona,Mesa,National Core Group,Retail,Electronics,Smart TV 55,799.99,400.0,16,11775.84,6400.0,5375.84,8,Sarah Mitchell
SO-10403,2023-08-04,2023-08-09,Wholesale,WARE-NBV1002,Midwest,Minnesota,Bloomington,Premier Pacific Supply,Government,Clothing,Holiday Sweater,69.99,28.0,12,814.68,336.0,478.68,3,Rachel Scott
SO-10404,2022-06-30,2022-07-10,Wholesale,WARE-PJW3508,West,Nevada,Sparks,Core Atlantic Retail,Retail,Electronics,Smart Thermostat,249.99,115.0,11,2749.89,1265.0,1484.89,0,James Carter
SO-10405,2023-11-08,2023-11-13,Wholesale,WARE-UHY1004,Northeast,Pennsylvania,Pittsburgh,Coastal Core Distributors,Small Business,Electronics,Wireless Headphones,249.99,99.0,12,2849.88,1188.0,1661.88,5,Lisa Chen
SO-10406,2022-12-19,2022-12-24,Distributor,WARE-NBV1002,Midwest,Nebraska,Bellevue,Unity Coastal Corp,Enterprise,Clothing,Sun Hat,34.99,13.0,8,237.92,104.0,133.92,15,Kevin Williams
SO-10407,2022-10-16,2022-10-20,Wholesale,WARE-MCD2201,Northeast,New York,Syracuse,Coastal Pioneer Supply,Retail,Furniture,Corner Desk,699.99,345.0,1,594.99,345.0,249.99,15,David Park
SO-10408,2022-07-12,2022-07-17,In-Store,WARE-UHY1004,Southeast,Virginia,Norfolk,Central Summit Co,Corporate,Clothing,Casual Pants,69.99,28.0,19,1263.31,532.0,731.31,5,Sarah Mitchell
SO-10409,2023-03-24,2023-03-27,In-Store,WARE-MCD2201,Southwest,New Mexico,Las Cruces,Digital Core Trading,Government,Clothing,Swimwear,49.99,19.0,5,229.95,95.0,134.95,8,David Park
SO-10410,2022-08-20,2022-08-25,In-Store,WARE-ATL5509,Southeast,Kentucky,Owensboro,Bright Horizon Supply,Enterprise,Clothing,Turtleneck,59.99,24.0,7,419.93,168.0,251.93,0,David Park
SO-10411,2023-08-05,2023-08-11,Online,WARE-UHY1004,Southeast,Delaware,Newark,Bright Horizon Supply,Government,Electronics,MacBook Air,1499.99,950.0,17,25499.83,16150.0,9349.83,0,Michael Brown
SO-10412,2023-04-29,2023-05-05,Online,WARE-PJW3508,West,Idaho,Boise,Bright Sterling Distributors,Government,Electronics,Gaming PC,2499.99,1450.0,3,6599.97,4350.0,2249.97,12,James Carter
SO-10413,2024-01-22,2024-01-27,Distributor,WARE-ATL5509,West,New Mexico,Roswell,Sterling Premier Inc,Enterprise,Clothing,Running Shoes,89.99,38.0,11,940.39,418.0,522.39,5,James Carter
SO-10414,2022-02-22,2022-03-01,Online,WARE-UHY1004,Southwest,Hawaii,Kaneohe,Global Sterling Enterprises,Government,Office Supplies,Label Maker,59.99,24.0,10,509.9,240.0,269.9,15,Sarah Mitchell
SO-10415,2022-09-21,2022-09-27,In-Store,WARE-MCD2201,Midwest,Wisconsin,Madison,Premier Bright Supply,Enterprise,Furniture,Ergonomic Chair Pro,449.99,218.0,1,382.49,218.0,164.49,15,Robert Adams
SO-10416,2022-02-03,2022-02-17,Wholesale,WARE-MCD2201,Midwest,Minnesota,Duluth,Core Summit Enterprises,Small Business,Office Supplies,Card Reader,39.99,15.0,11,439.89,165.0,274.89,0,Amanda Torres
SO-10417,2023-10-20,2023-10-26,Wholesale,WARE-MCD2201,Southwest,Nevada,Henderson,Metro Premier Enterprises,Enterprise,Furniture,Conference Table,999.99,520.0,9,8999.91,4680.0,4319.91,0,Amanda Torres
SO-10418,2022-09-26,2022-10-01,Wholesale,WARE-PJW3508,Southwest,Utah,West Jordan,Global Sterling Enterprises,Government,Clothing,Athleisure Set,119.99,50.0,5,551.95,250.0,301.95,8,James Carter
SO-10419,2023-10-30,2023-11-03,Wholesale,WARE-MCD2201,Northeast,New Hampshire,Concord,Atlantic Advanced Retail,Small Business,Clothing,Country Boots,119.99,52.0,9,1025.91,468.0,557.91,5,Rachel Scott
SO-10420,2023-07-15,2023-07-21,Online,WARE-MCD2201,South,Oklahoma,Norman,Global Central LLC,Enterprise,Office Supplies,Binding Machine,149.99,68.0,2,299.98,136.0,163.98,0,Emily Johnson
SO-10421,2022-01-25,2022-01-28,Online,WARE-NBV1002,Southwest,Colorado,Aurora,Elite Core Retail,Corporate,Office Supplies,Printer Cartridges,89.99,32.0,3,229.47,96.0,133.47,15,Rachel Scott
SO-10422,2023-12-14,2023-12-18,Wholesale,WARE-PJW3508,South,Mississippi,Meridian,Pacific Digital Co,Enterprise,Office Supplies,Label Printer,179.99,82.0,14,2267.86,1148.0,1119.86,10,Robert Adams
SO-10423,2022-12-07,2022-12-11,Wholesale,WARE-UHY1004,Northeast,New Jersey,Newark,Premier Digital LLC,Government,Clothing,Velvet Blazer,179.99,80.0,6,1025.94,480.0,545.94,5,David Park
SO-10424,2024-02-27,2024-03-02,Online,WARE-NBV1002,South,Arkansas,Little Rock,Digital Advanced LLC,Corporate,Office Supplies,Calligraphy Set,39.99,15.0,14,559.86,210.0,349.86,0,Rachel Scott
SO-10425,2022-06-02,2022-06-08,Distributor,WARE-MCD2201,Southwest,Colorado,Fort Collins,Coastal Advanced Corp,Government,Electronics,Ring Light,89.99,36.0,22,1979.78,792.0,1187.78,0,James Carter
SO-10426,2023-02-18,2023-02-23,Distributor,WARE-PJW3508,Southeast,District of Columbia,Washington,Coastal Horizon LLC,Enterprise,Clothing,Holiday Sweater,69.99,28.0,3,209.97,84.0,125.97,0,David Park
SO-10427,2023-04-16,2023-04-22,In-Store,WARE-PJW3508,Northeast,Massachusetts,Springfield,Swift Metro Trading,Retail,Furniture,Executive Desk,1199.99,620.0,10,11999.9,6200.0,5799.9,0,Sarah Mitchell
SO-10428,2023-03-25,2023-03-28,Wholesale,WARE-MCD2201,Southwest,Wyoming,Gillette,Global Bright Group,Corporate,Electronics,Smartband,199.99,88.0,7,1357.93,616.0,741.93,3,Kevin Williams
SO-10429,2022-02-07,2022-02-10,Wholesale,WARE-ATL5509,Southwest,Colorado,Fort Collins,Coastal Atlantic Group,Small Business,Clothing,Business Casual Shirt,59.99,22.0,11,659.89,242.0,417.89,0,Rachel Scott
SO-10430,2023-11-01,2023-11-06,In-Store,WARE-NBV1002,South,Florida,Miami,Metro National Supply,Small Business,Office Supplies,Desk Organizer,29.99,11.0,4,101.96,44.0,57.96,15,James Carter
SO-10431,2022-03-07,2022-03-10,In-Store,WARE-MCD2201,Midwest,Ohio,Toledo,Core National LLC,Enterprise,Office Supplies,Label Maker,59.99,24.0,4,203.96,96.0,107.96,15,David Park
SO-10432,2024-03-23,2024-03-29,Online,WARE-PJW3508,Midwest,Ohio,Akron,Premier Pioneer LLC,Small Business,Office Supplies,Binding Machine,149.99,68.0,7,892.43,476.0,416.43,15,David Park
SO-10433,2022-09-07,2022-09-10,Wholesale,WARE-NBV1002,South,Alabama,Tuscaloosa,Coastal Premier Inc,Corporate,Office Supplies,Tape Dispenser,24.99,9.0,2,42.48,18.0,24.48,15,James Carter
SO-10434,2024-03-22,2024-03-28,Wholesale,WARE-MCD2201,South,Florida,Fort Lauderdale,Summit Advanced Commerce,Small Business,Clothing,Sun Hat,34.99,13.0,16,543.04,208.0,335.04,3,Robert Adams
SO-10435,2023-05-27,2023-06-02,In-Store,WARE-UHY1004,Southeast,District of Columbia,Washington,Apex Central Inc,Corporate,Office Supplies,Wireless Keyboard,89.99,38.0,3,256.47,114.0,142.47,5,Kevin Williams
SO-10436,2024-02-28,2024-03-03,Wholesale,WARE-MCD2201,Northeast,Rhode Island,East Providence,Atlantic Summit Retail,Small Business,Office Supplies,Tape Dispenser,24.99,9.0,7,169.68,63.0,106.68,3,Robert Adams
SO-10437,2022-08-03,2022-08-07,Online,WARE-ATL5509,Southwest,New Mexico,Albuquerque,Digital Metro LLC,Small Business,Furniture,Mesh Chair,319.99,155.0,15,4079.85,2325.0,1754.85,15,Robert Adams
SO-10438,2022-08-29,2022-09-03,Distributor,WARE-UHY1004,Northeast,Maine,Auburn,Central Elite Supply,Corporate,Electronics,Surface Laptop,1399.99,870.0,16,21279.84,13920.0,7359.84,5,Lisa Chen
SO-10439,2023-01-20,2023-01-23,In-Store,WARE-UHY1004,South,Florida,Jacksonville,Horizon Metro Trading,Government,Clothing,Denim Jacket,89.99,38.0,8,611.92,304.0,307.92,15,Amanda Torres
SO-10440,2024-01-08,2024-01-14,Online,WARE-ATL5509,South,Mississippi,Biloxi,Elite Pioneer Corp,Corporate,Office Supplies,Tape Dispenser,24.99,9.0,7,166.18,63.0,103.18,5,Michael Brown
SO-10441,2022-06-25,2022-06-29,In-Store,WARE-ATL5509,South,Florida,Boca Raton,Core Premier Retail,Government,Clothing,Holiday Sweater,69.99,28.0,12,797.88,336.0,461.88,5,Emily Johnson
SO-10442,2023-08-29,2023-09-05,In-Store,WARE-UHY1004,Northeast,Vermont,Montpelier,Global Central Supply,Enterprise,Clothing,Denim Jacket,89.99,38.0,17,1453.33,646.0,807.33,5,David Park
SO-10443,2022-01-06,2022-01-20,Wholesale,WARE-ATL5509,Southeast,Virginia,Newport News,Horizon Unity Inc,Retail,Office Supplies,Label Maker,59.99,24.0,14,839.86,336.0,503.86,0,Amanda Torres
SO-10444,2022-03-27,2022-04-02,Distributor,WARE-UHY1004,Southwest,Arizona,Chandler,Elite Summit Solutions,Corporate,Clothing,Sports Jacket,109.99,46.0,18,1821.42,828.0,993.42,8,James Carter
SO-10445,2024-02-05,2024-02-19,Distributor,WARE-MCD2201,West,Arizona,Tucson,Summit Coastal Corp,Corporate,Clothing,Running Shoes,89.99,38.0,1,80.99,38.0,42.99,10,Sarah Mitchell
SO-10446,2023-03-13,2023-03-19,Online,WARE-ATL5509,West,Nevada,Sparks,Swift Bright Group,Enterprise,Electronics,Server Unit,4999.99,2800.0,9,38249.91,25200.0,13049.91,15,James Carter
SO-10447,2023-01-28,2023-02-02,Online,WARE-ATL5509,Southeast,District of Columbia,Washington,Apex Apex Corp,Small Business,Electronics,iPhone 15,999.99,620.0,12,11999.88,7440.0,4559.88,0,Robert Adams
SO-10448,2023-05-05,2023-05-11,Wholesale,WARE-PJW3508,Midwest,Minnesota,Bloomington,Pioneer Apex Co,Corporate,Electronics,Kindle Paperwhite,139.99,62.0,7,950.53,434.0,516.53,3,Sarah Mitchell
SO-10449,2023-06-24,2023-06-29,Distributor,WARE-NBV1002,Midwest,Indiana,South Bend,Swift Sterling Enterprises,Small Business,Clothing,Linen Shirt,54.99,21.0,5,241.95,105.0,136.95,12,Amanda Torres
SO-10450,2022-03-20,2022-03-24,In-Store,WARE-ATL5509,Northeast,Massachusetts,Cambridge,Summit Horizon Corp,Corporate,Office Supplies,Heavy Duty Punch,79.99,34.0,4,319.96,136.0,183.96,0,Michael Brown
SO-10451,2023-03-07,2023-03-13,Online,WARE-UHY1004,West,Idaho,Nampa,Sterling Elite LLC,Government,Clothing,Turtleneck,59.99,24.0,15,899.85,360.0,539.85,0,Lisa Chen
SO-10452,2023-08-31,2023-09-07,In-Store,WARE-PJW3508,West,Montana,Great Falls,Digital Sterling Distributors,Small Business,Furniture,Credenza,649.99,320.0,18,10529.82,5760.0,4769.82,10,Michael Brown
SO-10453,2022-06-01,2022-06-05,Distributor,WARE-UHY1004,South,Arkansas,Fayetteville,Core Premier Supply,Small Business,Furniture,Conference Table,999.99,520.0,13,12999.87,6760.0,6239.87,0,Robert Adams
SO-10454,2023-08-12,2023-08-17,Online,WARE-PJW3508,South,Tennessee,Nashville,Premier Elite Commerce,Enterprise,Electronics,Home Theater System,1499.99,820.0,6,8549.94,4920.0,3629.94,5,Robert Adams
SO-10455,2022-11-05,2022-11-15,Distributor,WARE-UHY1004,Midwest,Iowa,Iowa City,Horizon Summit Enterprises,Corporate,Office Supplies,Calligraphy Set,39.99,15.0,10,367.9,150.0,217.9,8,Kevin Williams
SO-10456,2024-02-12,2024-02-18,Wholesale,WARE-NBV1002,Southeast,Maryland,Rockville,Pioneer Atlantic Supply,Small Business,Clothing,Winter Coat,149.99,65.0,5,674.95,325.0,349.95,10,Kevin Williams
SO-10457,2022-08-14,2022-08-19,In-Store,WARE-ATL5509,Northeast,New Jersey,Newark,Metro Core Retail,Government,Clothing,Country Boots,119.99,52.0,16,1823.84,832.0,991.84,5,Emily Johnson
SO-10458,2023-04-02,2023-04-16,Online,WARE-PJW3508,Midwest,Minnesota,Minneapolis,Elite Horizon Solutions,Retail,Electronics,Wireless Router,199.99,85.0,3,551.97,255.0,296.97,8,Robert Adams
SO-10459,2022-01-13,2022-01-17,In-Store,WARE-MCD2201,Southwest,Alaska,Juneau,Digital Swift LLC,Retail,Clothing,Turtleneck,59.99,24.0,10,569.9,240.0,329.9,5,Amanda Torres
SO-10460,2023-08-25,2023-08-28,Distributor,WARE-NBV1002,Midwest,Michigan,Sterling Heights,Sterling Horizon Commerce,Government,Clothing,Casual Pants,69.99,28.0,21,1425.69,588.0,837.69,3,David Park
SO-10461,2022-06-29,2022-07-04,Wholesale,WARE-PJW3508,Northeast,New York,Rochester,Summit Elite Corp,Government,Furniture,Storage Cabinet,449.99,215.0,19,7267.31,4085.0,3182.31,15,Amanda Torres
SO-10462,2023-07-27,2023-07-31,Wholesale,WARE-NBV1002,Northeast,New Jersey,Edison,Summit Advanced Co,Enterprise,Furniture,Credenza,649.99,320.0,16,10399.84,5120.0,5279.84,0,David Park
SO-10463,2024-02-23,2024-02-28,Wholesale,WARE-ATL5509,South,Arkansas,Fort Smith,Core Apex Distributors,Retail,Electronics,iPhone 15,999.99,620.0,9,8999.91,5580.0,3419.91,0,Michael Brown
SO-10464,2024-01-21,2024-01-28,Distributor,WARE-MCD2201,Southwest,Hawaii,Honolulu,Bright Metro Corp,Small Business,Furniture,Partition Wall,349.99,168.0,1,349.99,168.0,181.99,0,Lisa Chen
SO-10465,2023-10-14,2023-10-16,In-Store,WARE-UHY1004,South,Texas,Fort Worth,Unity Pacific Commerce,Corporate,Furniture,Storage Cabinet,449.99,215.0,12,5129.88,2580.0,2549.88,5,Rachel Scott
SO-10466,2024-03-30,2024-04-03,Distributor,WARE-UHY1004,South,Oklahoma,Norman,Atlantic Swift Distributors,Corporate,Furniture,Hallway Table,279.99,132.0,10,2659.9,1320.0,1339.9,5,Robert Adams
SO-10467,2022-12-15,2022-12-18,Online,WARE-MCD2201,Southeast,Maryland,Rockville,Unity National Group,Retail,Clothing,Holiday Sweater,69.99,28.0,13,909.87,364.0,545.87,0,Sarah Mitchell
SO-10468,2022-11-16,2022-11-19,In-Store,WARE-PJW3508,Northeast,Connecticut,Hartford,Core Unity Solutions,Corporate,Clothing,Turtleneck,59.99,24.0,26,1403.74,624.0,779.74,10,Sarah Mitchell
SO-10469,2022-08-21,2022-08-24,Online,WARE-NBV1002,South,Georgia,Athens,Pacific Central Supply,Corporate,Office Supplies,Wireless Keyboard,89.99,38.0,11,989.89,418.0,571.89,0,Amanda Torres
SO-10470,2024-03-23,2024-03-28,Online,WARE-PJW3508,West,California,Sacramento,Atlantic Advanced Inc,Corporate,Electronics,MacBook Air,1499.99,950.0,17,22949.83,16150.0,6799.83,10,Sarah Mitchell
SO-10471,2023-11-18,2023-11-20,Distributor,WARE-UHY1004,Northeast,Pennsylvania,Reading,Advanced Bright Solutions,Government,Office Supplies,Projector,699.99,340.0,25,17499.75,8500.0,8999.75,0,Rachel Scott
SO-10472,2023-08-16,2023-08-21,Online,WARE-NBV1002,South,Oklahoma,Lawton,Sterling Premier Commerce,Small Business,Electronics,iPhone 15 Pro,1199.99,780.0,2,2327.98,1560.0,767.98,3,Kevin Williams
SO-10473,2023-11-21,2023-11-25,In-Store,WARE-MCD2201,Southwest,Hawaii,Kailua,Coastal Central Group,Corporate,Office Supplies,Tape Dispenser,24.99,9.0,9,213.66,81.0,132.66,5,Lisa Chen
SO-10474,2024-02-20,2024-02-26,Wholesale,WARE-NBV1002,Northeast,Maine,Portland,Metro Pacific Solutions,Retail,Office Supplies,Desk Organizer,29.99,11.0,12,316.68,132.0,184.68,12,Michael Brown
SO-10475,2023-07-22,2023-07-26,Distributor,WARE-UHY1004,West,Montana,Great Falls,Elite Pacific Enterprises,Corporate,Clothing,Sports Jacket,109.99,46.0,15,1517.85,690.0,827.85,8,Amanda Torres
SO-10476,2023-11-06,2023-11-09,In-Store,WARE-NBV1002,Southwest,Arizona,Chandler,Coastal Bright LLC,Enterprise,Clothing,Linen Shirt,54.99,21.0,8,404.72,168.0,236.72,8,Emily Johnson
SO-10477,2022-08-27,2022-09-02,Wholesale,WARE-PJW3508,Midwest,Minnesota,Bloomington,Bright Bright Co,Retail,Clothing,Summer Dress,79.99,30.0,15,1139.85,450.0,689.85,5,Rachel Scott
SO-10478,2024-02-26,2024-02-29,In-Store,WARE-NBV1002,West,New Mexico,Roswell,Horizon Horizon Group,Corporate,Furniture,Glass Desk,799.99,400.0,15,11399.85,6000.0,5399.85,5,James Carter
SO-10479,2023-09-12,2023-09-16,Wholesale,WARE-MCD2201,Northeast,Maine,Portland,Core Atlantic LLC,Small Business,Office Supplies,Electric Stapler,49.99,19.0,11,467.39,209.0,258.39,15,Michael Brown
SO-10480,2022-12-18,2022-12-28,Wholesale,WARE-PJW3508,Southwest,Hawaii,Kapolei,Central Atlantic Trading,Retail,Furniture,Laptop Cart,299.99,145.0,4,1199.96,580.0,619.96,0,Amanda Torres
SO-10481,2023-11-07,2023-11-14,Distributor,WARE-MCD2201,West,California,Los Angeles,Horizon Central Corp,Retail,Office Supplies,Calligraphy Set,39.99,15.0,22,879.78,330.0,549.78,0,Sarah Mitchell
SO-10482,2023-07-30,2023-08-04,Wholesale,WARE-ATL5509,Southeast,District of Columbia,Washington,Advanced Horizon Distributors,Enterprise,Clothing,Athleisure Set,119.99,50.0,7,772.73,350.0,422.73,8,Michael Brown
SO-10483,2023-01-11,2023-01-18,Online,WARE-MCD2201,Midwest,Illinois,Chicago,Global Pioneer Trading,Enterprise,Electronics,Smart Monitor 27,599.99,290.0,12,6119.88,3480.0,2639.88,15,Lisa Chen
SO-10484,2022-08-29,2022-09-02,Distributor,WARE-UHY1004,West,Nevada,Las Vegas,Pacific Sterling LLC,Corporate,Office Supplies,Whiteboard,159.99,72.0,22,3519.78,1584.0,1935.78,0,Kevin Williams
SO-10485,2023-06-12,2023-06-16,Wholesale,WARE-ATL5509,Midwest,Illinois,Joliet,Bright Global Solutions,Retail,Clothing,Running Shoes,89.99,38.0,15,1214.85,570.0,644.85,10,Lisa Chen
SO-10486,2023-11-23,2023-11-27,Distributor,WARE-PJW3508,Southeast,North Carolina,Durham,Pioneer Premier Distributors,Retail,Electronics,Portable Projector,499.99,245.0,16,7039.84,3920.0,3119.84,12,Emily Johnson
SO-10487,2022-09-29,2022-10-03,Online,WARE-ATL5509,West,Washington,Everett,Coastal National Distributors,Corporate,Office Supplies,Heavy Duty Punch,79.99,34.0,2,135.98,68.0,67.98,15,Rachel Scott
SO-10488,2022-08-03,2022-08-09,Distributor,WARE-UHY1004,Midwest,Wisconsin,Milwaukee,Unity Sterling Trading,Retail,Clothing,Holiday Sweater,69.99,28.0,13,864.37,364.0,500.37,5,David Park
SO-10489,2024-02-21,2024-02-25,Wholesale,WARE-UHY1004,Midwest,Nebraska,Kearney,Unity Premier Distributors,Retail,Clothing,Swimwear,49.99,19.0,18,899.82,342.0,557.82,0,Michael Brown
SO-10490,2022-07-25,2022-07-30,Wholesale,WARE-PJW3508,Southwest,Alaska,Ketchikan,Summit Sterling Trading,Corporate,Electronics,USB Microphone,179.99,78.0,13,2269.67,1014.0,1255.67,3,Emily Johnson
SO-10491,2023-12-05,2023-12-10,In-Store,WARE-PJW3508,West,Arizona,Mesa,Summit Elite Inc,Retail,Office Supplies,Flip Chart,69.99,29.0,18,1259.82,522.0,737.82,0,Amanda Torres
SO-10492,2022-06-13,2022-06-16,Online,WARE-MCD2201,Southeast,West Virginia,Parkersburg,Advanced Swift Corp,Corporate,Electronics,Smart Watch,399.99,180.0,10,3799.9,1800.0,1999.9,5,James Carter
SO-10493,2023-02-21,2023-02-27,Online,WARE-ATL5509,Northeast,Rhode Island,East Providence,Coastal Summit Group,Government,Furniture,Executive Desk,1199.99,620.0,12,14399.88,7440.0,6959.88,0,Sarah Mitchell
SO-10494,2022-09-01,2022-09-07,Wholesale,WARE-UHY1004,Southeast,District of Columbia,Washington,Pioneer Bright Supply,Retail,Clothing,Polo Shirt,44.99,18.0,4,170.96,72.0,98.96,5,Emily Johnson
SO-10495,2023-03-27,2023-03-31,Distributor,WARE-NBV1002,South,Florida,Tampa,Metro Horizon Commerce,Enterprise,Office Supplies,Flip Chart,69.99,29.0,14,832.86,406.0,426.86,15,Kevin Williams
SO-10496,2023-01-07,2023-01-13,Online,WARE-UHY1004,West,New Mexico,Las Cruces,Global Core Inc,Enterprise,Furniture,Glass Desk,799.99,400.0,16,12159.84,6400.0,5759.84,5,Kevin Williams
SO-10497,2022-08-31,2022-09-05,In-Store,WARE-PJW3508,West,Arizona,Mesa,Advanced Sterling LLC,Small Business,Electronics,Wireless Router,199.99,85.0,16,2943.84,1360.0,1583.84,8,Robert Adams
SO-10498,2022-03-24,2022-03-29,In-Store,WARE-PJW3508,West,Nevada,North Las Vegas,Pioneer Central LLC,Government,Electronics,Desktop Computer,1499.99,890.0,16,22079.84,14240.0,7839.84,8,Sarah Mitchell
SO-10499,2023-12-13,2023-12-19,Wholesale,WARE-UHY1004,Midwest,Missouri,Independence,Digital Summit Inc,Enterprise,Furniture,Lateral File Cabinet,399.99,192.0,4,1599.96,768.0,831.96,0,Lisa Chen
SO-10500,2023-06-13,2023-06-19,Wholesale,WARE-UHY1004,Southeast,North Carolina,Charlotte,Central Pioneer Enterprises,Enterprise,Office Supplies,Whiteboard,159.99,72.0,22,2991.78,1584.0,1407.78,15,Robert Adams
SO-10501,2023-03-01,2023-03-05,Online,WARE-ATL5509,Southwest,Wyoming,Laramie,Bright National Inc,Government,Office Supplies,Paper Shredder,129.99,62.0,12,1435.08,744.0,691.08,8,Emily Johnson
SO-10502,2022-06-22,2022-06-27,Online,WARE-PJW3508,Northeast,Maine,Lewiston,Core Advanced Corp,Small Business,Furniture,Floor Lamp,159.99,72.0,3,441.57,216.0,225.57,8,Rachel Scott
SO-10503,2023-11-21,2023-11-24,Wholesale,WARE-MCD2201,Northeast,New York,Syracuse,Elite Advanced Co,Small Business,Clothing,Golf Polo,64.99,26.0,34,2143.36,884.0,1259.36,3,David Park
SO-10504,2023-11-25,2023-11-30,Distributor,WARE-UHY1004,South,South Carolina,Charleston,Summit Global Co,Government,Furniture,Adjustable Monitor Stand,129.99,58.0,15,1793.85,870.0,923.85,8,Amanda Torres
SO-10505,2022-01-11,2022-01-14,Wholesale,WARE-MCD2201,South,Alabama,Tuscaloosa,Coastal Elite Supply,Government,Clothing,Polo Shirt,44.99,18.0,16,683.84,288.0,395.84,5,Michael Brown
SO-10506,2022-12-07,2022-12-12,Online,WARE-NBV1002,Northeast,Massachusetts,Lowell,Core Core Supply,Enterprise,Electronics,MacBook Pro 16,2499.99,1650.0,18,42749.82,29700.0,13049.82,5,Kevin Williams
SO-10507,2023-01-15,2023-01-25,Distributor,WARE-UHY1004,Southeast,West Virginia,Morgantown,Metro Bright Corp,Government,Clothing,Swimwear,49.99,19.0,5,219.95,95.0,124.95,12,Amanda Torres
SO-10508,2023-12-29,2024-01-01,Wholesale,WARE-PJW3508,Midwest,Iowa,Cedar Rapids,Pioneer Metro Corp,Enterprise,Electronics,Home Theater System,1499.99,820.0,30,44999.7,24600.0,20399.7,0,David Park
SO-10509,2022-11-17,2022-11-24,Wholesale,WARE-NBV1002,Midwest,Wisconsin,Racine,Horizon Summit Commerce,Small Business,Furniture,Partition Wall,349.99,168.0,30,9974.7,5040.0,4934.7,5,Robert Adams
SO-10510,2022-09-24,2022-09-30,Wholesale,WARE-PJW3508,Northeast,Pennsylvania,Pittsburgh,Atlantic Horizon Inc,Government,Electronics,Video Doorbell,179.99,80.0,6,993.54,480.0,513.54,8,Amanda Torres
